,year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
333,2022,4,สกลนคร,165,1082,165,1080,1,1,2023-06-19 12:07:27
334,2022,4,น่าน,319,1406,319,1406,1,1,2023-06-19 12:07:27
335,2022,4,สมุทรสงคราม,75,323,75,323,0,0,2023-06-19 12:07:27
336,2022,4,นครพนม,168,850,167,849,0,0,2023-06-19 12:07:27
337,2022,4,ร้อยเอ็ด,578,1931,578,1927,0,4,2023-06-19 12:07:27
338,2022,4,ปราจีนบุรี,382,1335,381,1333,3,7,2023-06-19 12:07:27
339,2022,4,ตรัง,239,965,239,958,1,8,2023-06-19 12:07:27
340,2022,4,นนทบุรี,2766,8751,2756,8733,1,2,2023-06-19 12:07:27
341,2022,4,ทั้งประเทศ,54276,200655,52935,194031,126,447,2023-06-19 12:07:27
342,2022,4,สระแก้ว,372,1256,352,1222,2,4,2023-06-19 12:07:27
343,2022,4,พิษณุโลก,372,1692,372,1692,1,12,2023-06-19 12:07:27
344,2022,4,ตาก,182,902,178,893,0,8,2023-06-19 12:07:27
345,2022,4,กาฬสินธุ์,391,1539,391,1537,7,9,2023-06-19 12:07:27
346,2022,4,ตราด,77,696,76,640,1,3,2023-06-19 12:07:27
347,2022,4,จันทบุรี,398,1464,397,1461,0,4,2023-06-19 12:07:27
348,2022,4,กำแพงเพชร,206,769,206,766,0,2,2023-06-19 12:07:27
349,2022,4,สตูล,85,447,85,436,1,15,2023-06-19 12:07:27
350,2022,4,อุบลราชธานี,971,7350,970,7334,3,11,2023-06-19 12:07:27
351,2022,4,สุโขทัย,190,495,190,493,0,1,2023-06-19 12:07:27
352,2022,4,กระบี่,400,1498,370,1316,1,6,2023-06-19 12:07:27
353,2022,4,ลพบุรี,890,2278,888,2275,0,4,2023-06-19 12:07:27
354,2022,4,นครราชสีมา,1036,3412,1036,3409,2,19,2023-06-19 12:07:27
355,2022,4,ชัยนาท,95,409,95,409,0,0,2023-06-19 12:07:27
356,2022,4,มุกดาหาร,115,782,115,782,0,0,2023-06-19 12:07:27
357,2022,4,พังงา,598,2010,576,1845,0,2,2023-06-19 12:07:27
358,2022,4,เชียงใหม่,853,4863,840,4800,7,24,2023-06-19 12:07:27
359,2022,4,ชลบุรี,2617,17221,2534,16462,7,20,2023-06-19 12:07:27
360,2022,4,นราธิวาส,69,262,69,260,0,0,2023-06-19 12:07:27
361,2022,4,สุรินทร์,684,2186,684,2169,0,0,2023-06-19 12:07:27
362,2022,4,ประจวบคีรีขันธ์,457,1882,452,1788,1,3,2023-06-19 12:07:27
363,2022,4,พัทลุง,742,2220,742,2220,4,8,2023-06-19 12:07:27
364,2022,4,ปัตตานี,91,501,91,499,1,9,2023-06-19 12:07:27
365,2022,4,อำนาจเจริญ,84,453,84,451,0,0,2023-06-19 12:07:27
366,2022,4,ปทุมธานี,1677,4955,1674,4944,7,8,2023-06-19 12:07:27
367,2022,4,เพชรบูรณ์,294,1049,294,1046,2,5,2023-06-19 12:07:27
368,2022,4,กรุงเทพมหานคร,9608,25902,9464,24990,16,50,2023-06-19 12:07:27
369,2022,4,อ่างทอง,114,368,114,368,1,2,2023-06-19 12:07:27
370,2022,4,นครสวรรค์,456,1704,454,1698,0,6,2023-06-19 12:07:27
371,2022,4,หนองคาย,661,1736,661,1735,2,2,2023-06-19 12:07:27
372,2022,4,สระบุรี,630,1879,628,1876,1,5,2023-06-19 12:07:27
373,2022,4,สุพรรณบุรี,309,1044,309,1039,3,6,2023-06-19 12:07:27
374,2022,4,ราชบุรี,915,1954,915,1953,0,7,2023-06-19 12:07:27
375,2022,4,ยะลา,125,464,124,463,2,10,2023-06-19 12:07:27
376,2022,4,สงขลา,424,2010,424,2005,3,16,2023-06-19 12:07:27
377,2022,4,นครปฐม,762,2397,762,2397,1,3,2023-06-19 12:07:27
378,2022,4,หนองบัวลำภู,248,767,248,767,1,1,2023-06-19 12:07:27
379,2022,4,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
380,2022,4,อุดรธานี,743,3255,743,3243,2,7,2023-06-19 12:07:27
381,2022,4,อุทัยธานี,102,420,102,420,0,3,2023-06-19 12:07:27
382,2022,4,แพร่,172,484,170,480,0,2,2023-06-19 12:07:27
383,2022,4,ลำพูน,87,342,87,341,0,0,2023-06-19 12:07:27
384,2022,4,เลย,737,1657,737,1656,1,4,2023-06-19 12:07:27
385,2022,4,ชัยภูมิ,414,1188,414,1187,2,5,2023-06-19 12:07:27
386,2022,4,ยโสธร,179,782,178,780,0,0,2023-06-19 12:07:27
387,2022,4,มหาสารคาม,515,2025,515,2018,1,1,2023-06-19 12:07:27
388,2022,4,ขอนแก่น,1564,6931,1564,6917,2,9,2023-06-19 12:07:27
389,2022,4,บึงกาฬ,67,447,65,443,0,1,2023-06-19 12:07:27
390,2022,4,ฉะเชิงเทรา,775,2344,775,2339,1,4,2023-06-19 12:07:27
391,2022,4,ภูเก็ต,3483,13243,2555,9721,2,7,2023-06-19 12:07:27
392,2022,4,พะเยา,71,747,71,747,0,0,2023-06-19 12:07:27
393,2022,4,แม่ฮ่องสอน,75,398,75,398,1,7,2023-06-19 12:07:27
394,2022,4,ลำปาง,102,920,102,919,2,6,2023-06-19 12:07:27
395,2022,5,ลพบุรี,955,3233,955,3230,2,6,2023-06-19 12:07:27
396,2022,5,สุโขทัย,335,830,335,828,0,1,2023-06-19 12:07:27
397,2022,5,สระบุรี,773,2652,773,2649,0,5,2023-06-19 12:07:27
398,2022,5,เชียงราย,169,1067,168,1041,0,11,2023-06-19 12:07:27
399,2022,5,จันทบุรี,519,1983,519,1980,1,5,2023-06-19 12:07:27
400,2022,5,นนทบุรี,3022,11773,3021,11754,1,3,2023-06-19 12:07:27
401,2022,5,แพร่,375,859,375,855,0,2,2023-06-19 12:07:27
402,2022,5,กำแพงเพชร,223,992,223,989,0,2,2023-06-19 12:07:27
403,2022,5,สุรินทร์,674,2860,674,2843,0,0,2023-06-19 12:07:27
404,2022,5,นครสวรรค์,459,2163,459,2157,1,7,2023-06-19 12:07:27
405,2022,5,ตรัง,212,1177,212,1170,2,10,2023-06-19 12:07:27
406,2022,5,ชลบุรี,3096,20317,3059,19521,4,24,2023-06-19 12:07:27
407,2022,5,สมุทรปราการ,5897,22187,5878,21922,6,16,2023-06-19 12:07:27
408,2022,5,ระนอง,135,497,135,491,0,2,2023-06-19 12:07:27
409,2022,5,บุรีรัมย์,648,3817,648,3812,1,8,2023-06-19 12:07:27
410,2022,5,ระยอง,907,4447,907,4424,2,8,2023-06-19 12:07:27
411,2022,5,ชัยนาท,139,548,139,548,0,0,2023-06-19 12:07:27
412,2022,5,พะเยา,162,909,162,909,0,0,2023-06-19 12:07:27
413,2022,5,เพชรบูรณ์,620,1669,620,1666,2,7,2023-06-19 12:07:27
414,2022,5,หนองคาย,731,2467,731,2466,1,3,2023-06-19 12:07:27
415,2022,5,แม่ฮ่องสอน,54,452,54,452,0,7,2023-06-19 12:07:27
416,2022,5,น่าน,542,1948,542,1948,1,2,2023-06-19 12:07:27
417,2022,5,สมุทรสาคร,969,4023,969,4022,0,2,2023-06-19 12:07:27
418,2022,5,สตูล,56,503,56,492,1,16,2023-06-19 12:07:27
419,2022,5,ตาก,326,1228,325,1218,1,9,2023-06-19 12:07:27
420,2022,5,อำนาจเจริญ,113,566,113,564,1,1,2023-06-19 12:07:27
421,2022,5,ยะลา,99,563,99,562,1,11,2023-06-19 12:07:27
422,2022,5,ชัยภูมิ,592,1780,592,1779,1,6,2023-06-19 12:07:27
423,2022,5,นครพนม,239,1089,239,1088,1,1,2023-06-19 12:07:27
424,2022,5,สมุทรสงคราม,148,471,148,471,1,1,2023-06-19 12:07:27
425,2022,5,มหาสารคาม,850,2875,850,2868,3,4,2023-06-19 12:07:27
426,2022,5,มุกดาหาร,175,957,175,957,0,0,2023-06-19 12:07:27
427,2022,5,สุราษฎร์ธานี,652,3794,607,3436,0,7,2023-06-19 12:07:27
428,2022,5,หนองบัวลำภู,211,978,211,978,0,1,2023-06-19 12:07:27
429,2022,5,สระแก้ว,383,1639,366,1588,2,6,2023-06-19 12:07:27
430,2022,5,ตราด,125,821,124,764,3,6,2023-06-19 12:07:27
431,2022,5,ฉะเชิงเทรา,780,3124,780,3119,0,4,2023-06-19 12:07:27
432,2022,5,สุพรรณบุรี,874,1918,874,1913,1,7,2023-06-19 12:07:27
433,2022,5,อุบลราชธานี,1225,8575,1225,8559,4,15,2023-06-19 12:07:27
434,2022,5,กระบี่,462,1960,452,1768,1,7,2023-06-19 12:07:27
435,2022,5,ศรีสะเกษ,1229,4115,1228,4109,0,7,2023-06-19 12:07:27
436,2022,5,ชุมพร,493,1916,493,1916,2,6,2023-06-19 12:07:27
437,2022,5,ปทุมธานี,1268,6223,1268,6212,3,11,2023-06-19 12:07:27
438,2022,5,ยโสธร,239,1021,239,1019,0,0,2023-06-19 12:07:27
439,2022,5,ภูเก็ต,3868,17111,2706,12427,5,12,2023-06-19 12:07:27
440,2022,5,กรุงเทพมหานคร,9902,35804,9806,34796,26,76,2023-06-19 12:07:27
441,2022,5,อ่างทอง,113,481,113,481,0,2,2023-06-19 12:07:27
442,2022,5,นครนายก,355,1257,355,1257,3,5,2023-06-19 12:07:27
443,2022,5,ทั้งประเทศ,62032,262687,60611,254642,126,573,2023-06-19 12:07:27
444,2022,5,นครราชสีมา,1275,4687,1275,4684,2,21,2023-06-19 12:07:27
445,2022,5,สกลนคร,212,1294,212,1292,1,2,2023-06-19 12:07:27
446,2022,5,พระนครศรีอยุธยา,773,2806,773,2806,6,9,2023-06-19 12:07:27
447,2022,5,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
448,2022,5,กาฬสินธุ์,359,1898,359,1896,9,18,2023-06-19 12:07:27
449,2022,5,ประจวบคีรีขันธ์,463,2345,459,2247,0,3,2023-06-19 12:07:27
450,2022,5,บึงกาฬ,163,610,163,606,0,1,2023-06-19 12:07:27
451,2022,5,อุทัยธานี,120,540,120,540,0,3,2023-06-19 12:07:27
452,2022,5,พังงา,450,2460,434,2279,4,6,2023-06-19 12:07:27
453,2022,5,ราชบุรี,1163,3117,1163,3116,1,8,2023-06-19 12:07:27
454,2022,5,ขอนแก่น,1165,8096,1164,8081,4,13,2023-06-19 12:07:27
455,2022,5,พัทลุง,652,2872,652,2872,0,8,2023-06-19 12:07:27
456,2022,5,อุตรดิตถ์,231,565,231,564,1,3,2023-06-19 12:07:27
457,2022,5,เลย,473,2130,473,2129,0,4,2023-06-19 12:07:27
458,2022,5,ปราจีนบุรี,527,1862,527,1860,2,9,2023-06-19 12:07:27
459,2022,5,เพชรบุรี,688,1742,688,1730,0,3,2023-06-19 12:07:27
460,2022,5,พิจิตร,176,641,176,641,0,0,2023-06-19 12:07:27
461,2022,5,นราธิวาส,45,307,45,305,0,0,2023-06-19 12:07:27
462,2022,5,ลำปาง,120,1040,119,1038,0,6,2023-06-19 12:07:27
463,2022,5,สิงห์บุรี,103,357,103,356,0,2,2023-06-19 12:07:27
464,2022,5,นครปฐม,966,3363,966,3363,1,4,2023-06-19 12:07:27
465,2022,5,กาญจนบุรี,649,2424,649,2423,3,10,2023-06-19 12:07:27
466,2022,5,สงขลา,295,2305,295,2300,2,18,2023-06-19 12:07:27
467,2022,5,อุดรธานี,858,4113,854,4097,0,7,2023-06-19 12:07:27
468,2022,5,ร้อยเอ็ด,840,2771,840,2767,0,4,2023-06-19 12:07:27
469,2022,5,นครศรีธรรมราช,1127,5559,1127,5558,1,9,2023-06-19 12:07:27
470,2022,5,พิษณุโลก,384,2076,384,2076,2,14,2023-06-19 12:07:27
471,2022,5,เชียงใหม่,1095,5958,1091,5891,2,26,2023-06-19 12:07:27
472,2022,5,ลำพูน,142,484,142,483,0,0,2023-06-19 12:07:27
473,2022,5,ปัตตานี,125,626,125,624,1,10,2023-06-19 12:07:27
474,2022,6,ภูเก็ต,3947,21058,2999,15426,3,15,2023-06-19 12:07:27
475,2022,6,นครนายก,518,1775,518,1775,1,6,2023-06-19 12:07:27
476,2022,6,กรุงเทพมหานคร,16530,52334,16450,51246,16,92,2023-06-19 12:07:27
477,2022,6,ทั้งประเทศ,91323,354010,90060,344702,141,714,2023-06-19 12:07:27
478,2022,6,น่าน,628,2576,628,2576,1,3,2023-06-19 12:07:27
479,2022,6,ลำพูน,114,598,114,597,1,1,2023-06-19 12:07:27
480,2022,6,สมุทรสาคร,2111,6134,2111,6133,1,3,2023-06-19 12:07:27
481,2022,6,มุกดาหาร,336,1293,336,1293,0,0,2023-06-19 12:07:27
482,2022,6,อำนาจเจริญ,238,804,238,802,0,1,2023-06-19 12:07:27
483,2022,6,แพร่,404,1263,404,1259,0,2,2023-06-19 12:07:27
484,2022,6,ปัตตานี,203,829,203,827,0,10,2023-06-19 12:07:27
485,2022,6,สิงห์บุรี,124,481,124,480,0,2,2023-06-19 12:07:27
486,2022,6,สกลนคร,632,1926,632,1924,0,2,2023-06-19 12:07:27
487,2022,6,ปทุมธานี,1750,7973,1750,7962,4,15,2023-06-19 12:07:27
488,2022,6,สตูล,143,646,143,635,0,16,2023-06-19 12:07:27
489,2022,6,สุรินทร์,1351,4211,1351,4194,0,0,2023-06-19 12:07:27
490,2022,6,ชัยภูมิ,873,2653,873,2652,3,9,2023-06-19 12:07:27
491,2022,6,อุบลราชธานี,1155,9730,1153,9712,5,20,2023-06-19 12:07:27
492,2022,6,นครพนม,264,1353,264,1352,2,3,2023-06-19 12:07:27
493,2022,6,ระยอง,1263,5710,1263,5687,0,8,2023-06-19 12:07:27
494,2022,6,ศรีสะเกษ,848,4963,848,4957,2,9,2023-06-19 12:07:27
495,2022,6,อุดรธานี,875,4988,875,4972,0,7,2023-06-19 12:07:27
496,2022,6,นราธิวาส,113,420,113,418,1,1,2023-06-19 12:07:27
497,2022,6,มหาสารคาม,1584,4459,1584,4452,3,7,2023-06-19 12:07:27
498,2022,6,กาฬสินธุ์,650,2548,650,2546,0,18,2023-06-19 12:07:27
499,2022,6,ชัยนาท,374,922,374,922,0,0,2023-06-19 12:07:27
500,2022,6,ลพบุรี,827,4060,827,4057,2,8,2023-06-19 12:07:27
501,2022,6,นนทบุรี,4014,15787,4013,15767,3,6,2023-06-19 12:07:27
502,2022,6,ชุมพร,730,2646,730,2646,3,9,2023-06-19 12:07:27
503,2022,6,หนองคาย,725,3192,725,3191,0,3,2023-06-19 12:07:27
504,2022,6,อุตรดิตถ์,520,1085,520,1084,1,4,2023-06-19 12:07:27
505,2022,6,พิจิตร,172,813,172,813,0,0,2023-06-19 12:07:27
506,2022,6,เพชรบุรี,1103,2845,1103,2833,0,3,2023-06-19 12:07:27
507,2022,6,นครราชสีมา,2030,6717,2030,6714,6,27,2023-06-19 12:07:27
508,2022,6,นครปฐม,1690,5053,1690,5053,3,7,2023-06-19 12:07:27
509,2022,6,พังงา,521,2981,501,2780,0,6,2023-06-19 12:07:27
510,2022,6,ประจวบคีรีขันธ์,930,3275,915,3162,2,5,2023-06-19 12:07:27
511,2022,6,เลย,546,2676,546,2675,1,5,2023-06-19 12:07:27
512,2022,6,เพชรบูรณ์,702,2371,702,2368,1,8,2023-06-19 12:07:27
513,2022,6,เชียงใหม่,1667,7625,1667,7558,8,34,2023-06-19 12:07:27
514,2022,6,กาญจนบุรี,905,3329,898,3321,0,10,2023-06-19 12:07:27
515,2022,6,สมุทรสงคราม,251,722,251,722,0,1,2023-06-19 12:07:27
516,2022,6,ตราด,199,1020,199,963,0,6,2023-06-19 12:07:27
517,2022,6,นครศรีธรรมราช,1810,7369,1810,7368,4,13,2023-06-19 12:07:27
518,2022,6,ปราจีนบุรี,856,2718,855,2715,1,10,2023-06-19 12:07:27
519,2022,6,ขอนแก่น,1754,9850,1754,9835,4,17,2023-06-19 12:07:27
520,2022,6,จันทบุรี,760,2743,760,2740,1,6,2023-06-19 12:07:27
521,2022,6,ชลบุรี,4777,25094,4704,24225,7,31,2023-06-19 12:07:27
522,2022,6,สุพรรณบุรี,1197,3115,1197,3110,3,10,2023-06-19 12:07:27
523,2022,6,ระนอง,144,641,143,634,0,2,2023-06-19 12:07:27
524,2022,6,อ่างทอง,280,761,280,761,1,3,2023-06-19 12:07:27
525,2022,6,อุทัยธานี,466,1006,466,1006,0,3,2023-06-19 12:07:27
526,2022,6,หนองบัวลำภู,430,1408,430,1408,0,1,2023-06-19 12:07:27
527,2022,6,บึงกาฬ,357,967,357,963,0,1,2023-06-19 12:07:27
528,2022,6,แม่ฮ่องสอน,45,497,45,497,1,8,2023-06-19 12:07:27
529,2022,6,พัทลุง,754,3626,754,3626,3,11,2023-06-19 12:07:27
530,2022,6,พะเยา,247,1156,247,1156,0,0,2023-06-19 12:07:27
531,2022,6,พิษณุโลก,794,2870,794,2870,0,14,2023-06-19 12:07:27
532,2022,6,ยะลา,182,745,182,744,0,11,2023-06-19 12:07:27
533,2022,6,สระแก้ว,730,2369,712,2300,2,8,2023-06-19 12:07:27
534,2022,6,ยโสธร,364,1385,364,1383,0,0,2023-06-19 12:07:27
535,2022,6,สมุทรปราการ,7303,29490,7281,29203,4,20,2023-06-19 12:07:27
536,2022,6,พระนครศรีอยุธยา,932,3738,932,3738,8,17,2023-06-19 12:07:27
537,2022,6,ฉะเชิงเทรา,1243,4367,1243,4362,1,5,2023-06-19 12:07:27
538,2022,6,ลำปาง,182,1222,182,1220,3,9,2023-06-19 12:07:27
539,2022,6,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
540,2022,6,ราชบุรี,1918,5035,1918,5034,4,12,2023-06-19 12:07:27
541,2022,6,สงขลา,794,3099,794,3094,2,20,2023-06-19 12:07:27
542,2022,6,ร้อยเอ็ด,1281,4052,1281,4048,3,7,2023-06-19 12:07:27
543,2022,6,กระบี่,542,2502,533,2301,3,10,2023-06-19 12:07:27
544,2022,6,นครสวรรค์,971,3134,971,3128,1,8,2023-06-19 12:07:27
545,2022,6,สุราษฎร์ธานี,960,4754,895,4331,1,8,2023-06-19 12:07:27
546,2022,6,เชียงราย,289,1356,289,1330,4,15,2023-06-19 12:07:27
547,2022,6,บุรีรัมย์,1346,5163,1345,5157,2,10,2023-06-19 12:07:27
548,2022,6,กำแพงเพชร,455,1447,455,1444,0,2,2023-06-19 12:07:27
549,2022,6,สระบุรี,1073,3725,1073,3722,1,6,2023-06-19 12:07:27
550,2022,6,ตรัง,329,1506,329,1499,3,13,2023-06-19 12:07:27
551,2022,6,ตาก,678,1906,678,1896,1,10,2023-06-19 12:07:27
552,2022,6,สุโขทัย,520,1350,520,1348,0,1,2023-06-19 12:07:27
553,2022,7,สมุทรปราการ,6540,36030,6522,35725,4,24,2023-06-19 12:07:27
554,2022,7,นครนายก,625,2400,625,2400,1,7,2023-06-19 12:07:27
555,2022,7,สิงห์บุรี,218,699,218,698,0,2,2023-06-19 12:07:27
556,2022,7,นครศรีธรรมราช,3682,11051,3682,11050,3,16,2023-06-19 12:07:27
557,2022,7,นครราชสีมา,3300,10017,3300,10014,7,34,2023-06-19 12:07:27
558,2022,7,ฉะเชิงเทรา,1977,6344,1977,6339,2,7,2023-06-19 12:07:27
559,2022,7,ยะลา,275,1020,275,1019,1,12,2023-06-19 12:07:27
560,2022,7,หนองคาย,824,4016,824,4015,0,3,2023-06-19 12:07:27
561,2022,7,เชียงราย,339,1695,339,1669,3,18,2023-06-19 12:07:27
562,2022,7,ประจวบคีรีขันธ์,1331,4606,1255,4417,3,8,2023-06-19 12:07:27
563,2022,7,ลพบุรี,866,4926,866,4923,0,8,2023-06-19 12:07:27
564,2022,7,สมุทรสงคราม,399,1121,399,1121,1,2,2023-06-19 12:07:27
565,2022,7,ปัตตานี,358,1187,357,1184,0,10,2023-06-19 12:07:27
566,2022,7,เชียงใหม่,1972,9597,1972,9530,3,37,2023-06-19 12:07:27
567,2022,7,มุกดาหาร,491,1784,491,1784,1,1,2023-06-19 12:07:27
568,2022,7,ขอนแก่น,2002,11852,2001,11836,3,20,2023-06-19 12:07:27
569,2022,7,อุบลราชธานี,1415,11145,1415,11127,9,29,2023-06-19 12:07:27
570,2022,7,อุตรดิตถ์,717,1802,717,1801,1,5,2023-06-19 12:07:27
571,2022,7,จันทบุรี,807,3550,806,3546,1,7,2023-06-19 12:07:27
572,2022,7,ร้อยเอ็ด,1501,5553,1501,5549,3,10,2023-06-19 12:07:27
573,2022,7,แพร่,387,1650,387,1646,1,3,2023-06-19 12:07:27
574,2022,7,นราธิวาส,373,793,373,791,0,1,2023-06-19 12:07:27
575,2022,7,ทั้งประเทศ,115917,469927,114556,459258,182,896,2023-06-19 12:07:27
576,2022,7,เพชรบุรี,1115,3960,1115,3948,1,4,2023-06-19 12:07:27
577,2022,7,ระยอง,2077,7787,2076,7763,1,9,2023-06-19 12:07:27
578,2022,7,ชัยนาท,398,1320,398,1320,0,0,2023-06-19 12:07:27
579,2022,7,เลย,458,3134,458,3133,2,7,2023-06-19 12:07:27
580,2022,7,ชุมพร,834,3480,834,3480,2,11,2023-06-19 12:07:27
581,2022,7,น่าน,448,3024,448,3024,0,3,2023-06-19 12:07:27
582,2022,7,สตูล,303,949,303,938,1,17,2023-06-19 12:07:27
583,2022,7,พะเยา,394,1550,394,1550,1,1,2023-06-19 12:07:27
584,2022,7,อ่างทอง,338,1099,338,1099,0,3,2023-06-19 12:07:27
585,2022,7,ราชบุรี,2289,7324,2289,7323,5,17,2023-06-19 12:07:27
586,2022,7,สมุทรสาคร,2958,9092,2958,9091,0,3,2023-06-19 12:07:27
587,2022,7,สระบุรี,1613,5338,1613,5335,3,9,2023-06-19 12:07:27
588,2022,7,สุรินทร์,1511,5722,1511,5705,1,1,2023-06-19 12:07:27
589,2022,7,พังงา,605,3586,585,3365,2,8,2023-06-19 12:07:27
590,2022,7,นนทบุรี,4400,20187,4399,20166,0,6,2023-06-19 12:07:27
591,2022,7,บุรีรัมย์,2309,7472,2309,7466,0,10,2023-06-19 12:07:27
592,2022,7,ปราจีนบุรี,1126,3844,1126,3841,2,12,2023-06-19 12:07:27
593,2022,7,นครพนม,585,1938,585,1937,0,3,2023-06-19 12:07:27
